Headlines,Fecha,traduccion,xlmr_positive,xlmr_neutral,xlmr_negative,finance-sentiment-es_positive,finance-sentiment-es_neutral,finance-sentiment-es_negative,mbert_oneStars,mbert_twoStars,mbert_threeStars,mbert_fourStars,mbert_fiveStars,finbert_positive,finbert_neutral,finbert_negative,pysentimiento_positive,pysentimiento_neutral,pysentimiento_negative
la red de oficinas bancarias en espana sigue reduciendose y cae por debajo de las 19000,2022-07-24,the network of banking offices in spain continues to shrink and falls below 19000,0.03405468910932541,0.2814857065677643,0.6844595670700073,4.633842399925925e-05,9.013771341415122e-05,0.9998635053634644,0.2951057255268097,0.4145223796367645,0.23597362637519836,0.03805828467011452,0.01634008064866066,1.4723216281709028e-06,0.8691364526748657,0.1308620423078537,0.03171951323747635,0.39983659982681274,0.5684438943862915
el ibex sube un 13 en la semana y rompe con tres de caidas,2022-07-22,the ibex rises by 13 a week and breaks with three falls,0.1125422865152359,0.49362069368362427,0.3938370645046234,0.9999394416809082,2.8918462703586556e-05,3.158426261506975e-05,0.6207296848297119,0.2630225419998169,0.09521902352571487,0.014431333169341087,0.006597429048269987,1.0572695146038313e-06,0.9999942779541016,4.591601282299962e-06,0.045521777123212814,0.3025883436203003,0.6518898010253906
guindos el impuesto a la banca no debe danar al credito ni a las entidades,2022-07-22,guindos the tax on banks should not harm the credit or the institutions,0.02533419243991375,0.21545568108558655,0.7592101097106934,7.085728157107951e-06,0.9999834299087524,9.562964805809315e-06,0.5081109404563904,0.20615394413471222,0.14509208500385284,0.0722123384475708,0.06843071430921555,0.017619246616959572,0.5390565991401672,0.44332414865493774,0.018419459462165833,0.16777142882347107,0.8138090968132019
orange y masmovil logran creditos por 6600 millones para su fusion,2022-07-19,orange and moremovil get credits for 66 billion for their merger,0.6156951189041138,0.35785192251205444,0.026452988386154175,0.000109342101495713,0.9998825788497925,8.050522410485428e-06,0.24623967707157135,0.13721075654029846,0.14258137345314026,0.1704075187444687,0.30356064438819885,1.8728727809502743e-05,0.9997761845588684,0.00020517027587629855,0.31396445631980896,0.6306419372558594,0.05539359152317047
caixabank santander y bbva captan 437840 clientes nuevos en fondos,2022-07-16,caixabank santander and bbva attract 437840 new clients in funds,0.3066934049129486,0.6559099555015564,0.0373966321349144,1.297401831834577e-05,0.9999806880950928,6.3257211877498776e-06,0.28927287459373474,0.1187761053442955,0.14404986798763275,0.15594515204429626,0.2919560372829437,0.00023038221115712076,0.9996765851974487,9.30822134250775e-05,0.2507841885089874,0.6517091989517212,0.09750659018754959
caixabank bbva y unicaja los bancos con mas escudo,2022-07-15,caixabank bbva and unicaja the banks with the most shield,0.13215117156505585,0.7415111660957336,0.1263376772403717,7.987300705281086e-06,0.9999817609786987,1.0278114132233895e-05,0.061187781393527985,0.05251757428050041,0.12098038196563721,0.20776553452014923,0.5575487017631531,7.39427559892647e-05,0.9998483657836914,7.769616786390543e-05,0.12986882030963898,0.5323901176452637,0.33774104714393616
la banca paga mas de 5000 millones anuales de impuestos,2022-07-14,bank pays more than 5 billion taxes per year,0.0429106168448925,0.6456178426742554,0.31147152185440063,9.291136848332826e-06,0.9999809265136719,9.720559319248423e-06,0.6113409399986267,0.17168156802654266,0.09443841129541397,0.04743841290473938,0.07510071992874146,1.3218508684076369e-05,0.999963641166687,2.3156455426942557e-05,0.04892894998192787,0.43744149804115295,0.5136296153068542
caixabank bbva y abanca reciben 681 millones de euros del frob,2022-07-13,caixabank bbva and abanca receive 681 million euros from frob,0.23093022406101227,0.6726201772689819,0.0964495912194252,8.57432769407751e-06,0.9999833106994629,8.156850526574999e-06,0.5524622201919556,0.19978539645671844,0.12907828390598297,0.057475052773952484,0.06119907647371292,6.180055720506061e-07,0.9999932050704956,6.224515800568042e-06,0.17442019283771515,0.5598608255386353,0.2657190263271332
el ibex cierra con recortes lastrado por los valores ciclicos,2022-07-11,ibex closes with cutbacks weighed by cyclic values,0.010553821921348572,0.049676522612571716,0.9397696852684021,5.247037915978581e-05,7.896879833424464e-05,0.9998685121536255,0.26450178027153015,0.2992302477359772,0.24473395943641663,0.12305425852537155,0.06847970932722092,1.2545271488306753e-07,0.9999880790710449,1.1757362699427176e-05,0.008623256348073483,0.08354772627353668,0.9078290462493896
las grandes socimis logran 4300 millones con ventas tras el covid,2022-07-11,the big socimis make 43 billion with sales after covid,0.6243230700492859,0.3170911967754364,0.058585792779922485,1.8308533981326036e-05,0.9999750852584839,6.505877991003217e-06,0.29307353496551514,0.16638673841953278,0.13235947489738464,0.12482449412345886,0.28335580229759216,6.937906437087804e-05,0.9996534585952759,0.000277189101325348,0.2531667649745941,0.5520498156547546,0.19478343427181244
cesar gonzalezbueno el ceo que sabadell necesitaba,2022-07-11,cesar gonzalezwell the ceo sabadell needed,0.5040192604064941,0.3621402978897095,0.13384048640727997,1.5349785826401785e-05,0.9999759197235107,8.72257169248769e-06,0.0862245261669159,0.05993783846497536,0.12340458482503891,0.2733645737171173,0.45706844329833984,2.5464780719630653e-06,0.9996175765991211,0.0003798662219196558,0.7578849196434021,0.15772944688796997,0.08438567817211151
los bancos espanoles arrancan el semestre a dos velocidades en bolsa,2022-07-11,spanish banks start the semester at two speeds in stock exchange,0.3531000316143036,0.5764325857162476,0.07046743482351303,2.6897065254161134e-05,0.9999669790267944,6.1221749092510436e-06,0.31907737255096436,0.2466534823179245,0.18710242211818695,0.12773296236991882,0.11943373084068298,4.3832123708398285e-08,0.999998927116394,1.0384299002907937e-06,0.04704846441745758,0.6250853538513184,0.32786616683006287
bolsa cambio de preferencias en banca,2022-07-09,exchange exchange of preferences in banking,0.07339540868997574,0.7416403293609619,0.18496419489383698,1.150960542872781e-05,0.9999781847000122,1.0231213309452869e-05,0.1415003538131714,0.14722323417663574,0.2530292868614197,0.23589831590652466,0.22234874963760376,2.76550417765975e-06,0.9998977184295654,9.951373067451641e-05,0.027096757665276527,0.8897444009780884,0.08315883576869965
los dividendos se disparan un 63 en el semestre,2022-07-09,dividends skyrocket 63 in the semester,0.24914664030075073,0.6432986259460449,0.10755471140146255,1.8044896933133714e-05,0.9999749660491943,7.05211641616188e-06,0.42450618743896484,0.2827666997909546,0.18006280064582825,0.0657811164855957,0.04688313603401184,1.4376130366144935e-06,0.9999004602432251,9.804184082895517e-05,0.00845370814204216,0.12535598874092102,0.8661903142929077
el ibex recupera los 8100 puntos en su mejor sesion desde marzo,2022-07-07,the ibex recovers the 8100 points in its best session since march,0.8471503257751465,0.12711025774478912,0.02573942020535469,0.9999289512634277,3.0462797440122813e-05,4.0516533772461116e-05,0.019489208236336708,0.014954385347664356,0.042328059673309326,0.21764281392097473,0.7055855393409729,0.9991647005081177,0.0007764470065012574,5.881128163309768e-05,0.2796981632709503,0.5440571904182434,0.17624463140964508
santander bbva y sabadell salvan las emisiones de la banca en el primer semestre,2022-07-07,santander bbva and sabadell save bank issues in the first semester,0.6128966808319092,0.33335816860198975,0.05374510958790779,2.593130193417892e-05,0.9999587535858154,1.5282814274542034e-05,0.3669458031654358,0.17855943739414215,0.14057670533657074,0.14505648612976074,0.1688614934682846,3.338296608035307e-07,0.001409196644090116,0.9985904097557068,0.1269611120223999,0.649423360824585,0.22361548244953156
anacap sube su apuesta por espana con su entrada en la fintech pfs,2022-07-06,anacap raises her bet on spain with her ticket to the fintech pfs,0.15389633178710938,0.730800449848175,0.11530323326587677,0.9982149600982666,0.001755528268404305,2.9499577067326754e-05,0.09624972939491272,0.08934151381254196,0.17929594218730927,0.31376880407333374,0.3213440477848053,9.388526814291254e-05,0.9998860359191895,2.0064215277670883e-05,0.5826510787010193,0.3632832169532776,0.0540657676756382
march lanza una plataforma digital de banca privada para captar 14000 clientes,2022-06-30,march launches a digital private banking platform to attract 14000 customers,0.5916489362716675,0.3858324885368347,0.022518597543239594,9.816504643822554e-06,0.9999828338623047,7.434206054313108e-06,0.10038358718156815,0.06354723870754242,0.1225682869553566,0.2711108326911926,0.4423900842666626,0.5699694156646729,0.4299910068511963,3.9562710298923776e-05,0.3881742060184479,0.5519055724143982,0.05992020666599274
quienes son ahora los principales accionistas de santander bbva caixabank bankinter y sabadell,2022-06-27,who are now the main shareholders of santander bbva caixabank bankinter and sabadell,0.03915315121412277,0.8957951068878174,0.06505172699689865,7.454166734532919e-06,0.9999834299087524,9.077238246391062e-06,0.31854304671287537,0.1438978761434555,0.16149066388607025,0.13054926693439484,0.24551911652088165,1.9052106381423073e-07,0.9999810457229614,1.8684657334233634e-05,0.07402622699737549,0.7306821942329407,0.19529157876968384
el consejo y sus comisiones adaptan su actividad,2022-06-27,the council and its committees adapt their activities,0.2852843105792999,0.672637939453125,0.04207780212163925,1.1993539374088868e-05,0.9999799728393555,7.966466000652872e-06,0.006864226423203945,0.014566837809979916,0.19475603103637695,0.510944664478302,0.27286821603775024,3.785705473546841e-07,0.9999960660934448,3.533031303959433e-06,0.18610234558582306,0.76997309923172,0.04392457753419876
unicaja acelera la emision de deuda para cumplir los requerimientos tras la suma de liberbank,2022-06-23,unicaja accelerates the issuance of debt to meet the requirements after liberbanks sum,0.4427828788757324,0.5068267583847046,0.05039035901427269,1.905187855300028e-05,0.9999728202819824,8.141075340972748e-06,0.1358451098203659,0.10528802126646042,0.2366895228624344,0.2822912931442261,0.2398861050605774,4.6181139623513445e-05,0.9999481439590454,5.7568058764445595e-06,0.12663045525550842,0.8012425303459167,0.07212700694799423
sabadell dara 100 euros a los nuevos clientes digitales,2022-06-22,sabadell will give 100 euros to new digital customers,0.2878035306930542,0.6872081160545349,0.024988364428281784,0.0006595021113753319,0.9993305206298828,9.975246030080598e-06,0.2748012840747833,0.14063070714473724,0.18656884133815765,0.178254172205925,0.2197449803352356,2.8911955496369046e-07,0.999997615814209,2.112787342412048e-06,0.18584184348583221,0.7622551321983337,0.051902979612350464
santander telefonica bbva e iberdrola disparan su coste de financiacion,2022-06-22,santander telefonica bbva and iberdrola trigger their financing cost,0.05974530428647995,0.37754762172698975,0.5627070665359497,9.829646842263173e-06,0.9999827146530151,7.515922334278002e-06,0.5201292037963867,0.24094420671463013,0.14883702993392944,0.051695339381694794,0.03839421272277832,4.7712081141071394e-05,0.996009349822998,0.003942899871617556,0.014604062773287296,0.22126348316669464,0.7641323804855347
sabadell revisara de nuevo al alza el objetivo de rote,2022-06-21,sabadell will review rotes target again upwards,0.18848390877246857,0.5843421816825867,0.22717392444610596,0.9999364614486694,3.392638245713897e-05,2.954022420453839e-05,0.1413300484418869,0.13676129281520844,0.22334545850753784,0.2645506262779236,0.23401257395744324,1.0655200100018192e-07,0.9999957084655762,4.129911758354865e-06,0.07696893066167831,0.7402386665344238,0.18279244005680084
carlos torres sobre banamex no entra en nuestros planes pujar por el,2022-06-20,carlos torres on banamex it doesnt fit into our plans to bid for him,0.02398628555238247,0.46323785185813904,0.5127758383750916,1.2523852092272136e-05,0.9999796152114868,7.882313184381928e-06,0.6266247630119324,0.23011107742786407,0.09702004492282867,0.026804599910974503,0.01943957805633545,9.978617754313746e-07,0.9998748302459717,0.00012416850950103253,0.026585208252072334,0.26289311051368713,0.7105216979980469
la subida de tipos obliga a la banca a renovar su catalogo de fondos de inversion,2022-06-17,the rise in rates forces banks to renew their portfolio of investment funds,0.1247195154428482,0.6320433020591736,0.24323716759681702,7.749971700832248e-06,0.9999836683273315,8.638217877887655e-06,0.08698009699583054,0.1279272586107254,0.24074497818946838,0.3214673697948456,0.2228802889585495,0.0003165918751619756,0.5728598833084106,0.4268234968185425,0.032280903309583664,0.4192730784416199,0.548445999622345
la gran banca espanola deja a cero las emisiones de capital por primera vez en la historia,2022-06-17,the great spanish bank leaves to zero the capital emissions for the first time in history,0.45631811022758484,0.3273591101169586,0.21632280945777893,1.5619669284205884e-05,0.9999396800994873,4.4653454096987844e-05,0.6611968278884888,0.13795451819896698,0.051340822130441666,0.03952258452773094,0.10998531430959702,8.353425801033154e-05,0.9487571716308594,0.051159292459487915,0.018012097105383873,0.2147994041442871,0.7671884894371033
santander y sabadell mantienen maximos de solvencia pese al impulso al dividendo,2022-06-16,santander and sabadell maintain maximum solvency despite the impulse to the dividend,0.539712131023407,0.3522920608520508,0.10799582302570343,8.416970376856625e-05,0.9999099969863892,5.893504749110434e-06,0.05575066804885864,0.08219369500875473,0.1760670244693756,0.3166811466217041,0.36930742859840393,0.0008811719017103314,0.9884064197540283,0.01071234978735447,0.10651317983865738,0.6658847332000732,0.22760207951068878
los bajistas se juegan 400 millones en banca espanola,2022-06-16,the bassists play 400 million in spanish banking,0.039029937237501144,0.40959659218788147,0.5513734817504883,7.801913852745201e-06,0.9999840259552002,8.239456292358227e-06,0.5284135341644287,0.2119120955467224,0.12727095186710358,0.06135520711541176,0.07104817777872086,4.405468644108623e-06,0.9999624490737915,3.318821109132841e-05,0.014919738285243511,0.13717490434646606,0.8479053378105164
caixabank supera a santander y bbva y se convierte en el banco con menos riesgo,2022-06-14,caixabank beats santander and bbva and becomes the least risky bank,0.41571107506752014,0.4680671691894531,0.11622178554534912,0.4761178493499756,0.5236658453941345,0.00021636500605382025,0.16143850982189178,0.12917685508728027,0.13534322381019592,0.1581977903842926,0.41584357619285583,0.0011488893069326878,0.21131455898284912,0.7875365614891052,0.08320639282464981,0.5447837710380554,0.372009813785553
los fondos reactivan su interes por la banca ante la subida de tipos,2022-06-14,funds reactivate their interest in banking in the face of higher rates,0.19191628694534302,0.5420659184455872,0.2660177946090698,0.9999397993087769,2.983121339639183e-05,3.0429473554249853e-05,0.02157674916088581,0.04685447737574577,0.20383240282535553,0.4403756260871887,0.28736069798469543,0.0002778771740850061,0.8851065635681152,0.1146155595779419,0.0824810117483139,0.5236081480979919,0.39391079545021057
la banca pierde 17000 millones de valor en bolsa en cinco sesiones,2022-06-13,bank loses 17 billion stock in five sessions,0.023409618064761162,0.23547986149787903,0.7411105036735535,4.0239774534711614e-05,0.0002845523413270712,0.9996752738952637,0.690467894077301,0.23213167488574982,0.06425181031227112,0.008707492612302303,0.004441038705408573,0.0001591175823705271,0.00996147096157074,0.9898793697357178,0.01699654944241047,0.21773692965507507,0.765266478061676
el temor a la recesion castiga a las bolsas y dispara la rentabilidad de la deuda,2022-06-13,fear of recession punishes stock exchanges and triggers the profitability of debt,0.02896944060921669,0.11437045782804489,0.8566601276397705,0.0004599339154083282,3.303034827695228e-05,0.9995070695877075,0.18324872851371765,0.16693992912769318,0.15167072415351868,0.2241489589214325,0.2739916443824768,3.418770938878879e-05,0.0003020554140675813,0.9996637105941772,0.006463719066232443,0.046127840876579285,0.9474084377288818
los constantes cambios en las cupulas de los bancos,2022-06-13,the constant changes in the domes of the banks,0.0520770438015461,0.5050522685050964,0.44287070631980896,6.8409053710638545e-06,0.9999809265136719,1.2314592822804116e-05,0.1915719360113144,0.3129070997238159,0.24924620985984802,0.15706543624401093,0.08920929580926895,2.9592879400297534e-06,0.9994950294494629,0.0005019296077080071,0.010165256448090076,0.14988233149051666,0.8399524092674255
mellon y state street pelean por la depositaria de bbva,2022-06-11,mellon and state street fight for bbvas depository,0.03092481568455696,0.4028620421886444,0.5662131309509277,9.555265023664106e-06,0.9999790191650391,1.148612591350684e-05,0.2710798978805542,0.2362746000289917,0.19467894732952118,0.1559925228357315,0.14197401702404022,1.485122902522562e-05,0.9998120665550232,0.00017301116895396262,0.016594205051660538,0.5188332796096802,0.4645724892616272
multa a 14 bancos por clausulas abusivas en las tarjetas revolving,2022-06-10,fine 14 banks for unfair terms on revolving cards,0.021221881732344627,0.1738143414258957,0.8049637675285339,6.560407928191125e-05,0.0003421457076910883,0.9995922446250916,0.8324909210205078,0.11513931304216385,0.03698628768324852,0.008987870998680592,0.006395626813173294,8.26131145004183e-06,0.9956215023994446,0.004370220936834812,0.02317323163151741,0.3101142346858978,0.6667125225067139
ultimatum de sepi a celsa y los fondos para el rescate,2022-06-10,ultimatum from sepi to celsa and the ransom funds,0.0563151016831398,0.8530080914497375,0.09067682176828384,1.0042762369266711e-05,0.999980092048645,9.914144357026089e-06,0.2911195755004883,0.15127597749233246,0.19509026408195496,0.19454219937324524,0.16797198355197906,9.08119727682788e-06,0.9995822310447693,0.00040867237839847803,0.03010374866425991,0.45740124583244324,0.5124951004981995
celsa y sus acreedores negocian contrarreloj para salvar el rescate antes de que expire el plazo,2022-06-09,celsa and her creditors negotiate against the clock to save the ransom before the deadline expires,0.35670897364616394,0.531167209148407,0.11212380975484848,2.98953218589304e-05,0.9999618530273438,8.180474651453551e-06,0.37620842456817627,0.20453818142414093,0.19430303573608398,0.13862527906894684,0.08632515370845795,7.846716471249238e-06,0.9998726844787598,0.00011948091560043395,0.0712457001209259,0.7278205156326294,0.20093385875225067
turquia y el dividendo fuerzas opuestas en bbva,2022-06-07,turkey and the dividend opposing forces in bbva,0.13799886405467987,0.7263852953910828,0.13561590015888214,7.667584213777445e-06,0.9999830722808838,9.306286301580258e-06,0.2589645981788635,0.17475521564483643,0.18136842548847198,0.18508827686309814,0.1998235285282135,4.939817699778359e-06,0.12362267076969147,0.8763723373413086,0.05349690467119217,0.7676705718040466,0.17883245646953583
celsa rechaza la propuesta de los fondos para el rescate de la sepi,2022-06-06,celsa rejects the proposal of the funds for the rescue of the sepi,0.05063279718160629,0.38534122705459595,0.5640259385108948,0.0008792945882305503,0.9990512728691101,6.941401807125658e-05,0.4749516248703003,0.25998830795288086,0.17018721997737885,0.06616706401109695,0.028705721721053123,0.00012045022594975308,0.9035323262214661,0.09634731709957123,0.01605294831097126,0.2530611753463745,0.7308858633041382
el rey del dividendo de la banca que puede escalar un 30 en doce meses,2022-06-06,the king of the bank dividend who can climb 30 in twelve months,0.5555235147476196,0.3966694176197052,0.04780706390738487,7.856828233343549e-06,0.9999827146530151,9.439682798983995e-06,0.02850932627916336,0.021481497213244438,0.04538118094205856,0.19618242979049683,0.7084456086158752,7.034241571091115e-05,0.9997034668922424,0.00022623222321271896,0.5377009510993958,0.42623552680015564,0.03606346994638443
baile de ceos en el sector asegurador,2022-06-03,dance of ceos in the insurance sector,0.03709736838936806,0.5455688238143921,0.41733381152153015,1.291529133595759e-05,0.9999758005142212,1.1313548384350725e-05,0.06651493906974792,0.07897337526082993,0.1814870536327362,0.3388216495513916,0.33420300483703613,3.4239997148688417e-06,0.9995941519737244,0.00040243956027552485,0.1316329389810562,0.8238703012466431,0.04449678212404251
el gobierno quiere permanecer como accionista de caixabank,2022-06-03,the government wants to remain a shareholder of caixabank,0.11637957394123077,0.7734991312026978,0.11012131720781326,7.5660846050595865e-06,0.9999837875366211,8.725376574147958e-06,0.4978986978530884,0.20846717059612274,0.1699383705854416,0.07457789778709412,0.04911785200238228,4.189165338175371e-05,0.9996160268783569,0.0003419535933062434,0.037735626101493835,0.5411514639854431,0.42111292481422424
bbva am ficha en santalucia a su nuevo responsable de renta variable europea,2022-06-02,bbva am reports to its new european equity manager in santalucia,0.10255466401576996,0.8488696813583374,0.04857562482357025,7.2299699240829796e-06,0.9999836683273315,9.056400813278742e-06,0.24744518101215363,0.1639287918806076,0.253917932510376,0.17219296097755432,0.16251513361930847,3.287293566245353e-07,0.99998939037323,1.0224676771031227e-05,0.12834231555461884,0.6646654009819031,0.2069922685623169
los bancos europeos desafian los malos augurios y honran sus deudas con el mercado,2022-05-28,european banks challenge bad omens and honor their debts to the market,0.05676073580980301,0.20262755453586578,0.7406116724014282,0.9995073080062866,0.00034928921377286315,0.0001435095036868006,0.19010642170906067,0.11531150341033936,0.12376325577497482,0.219159796833992,0.35165902972221375,0.003139328444376588,0.0204890426248312,0.9763715863227844,0.03505702316761017,0.23239198327064514,0.7325509786605835
bancos con el viento a favor,2022-05-27,banks with the wind in favor,0.21645121276378632,0.6005734205245972,0.18297536671161652,0.0001779110898496583,0.9997895359992981,3.255609408370219e-05,0.45401474833488464,0.294190376996994,0.1539521962404251,0.062013402581214905,0.0358293280005455,0.18301944434642792,0.7175511717796326,0.0994294062256813,0.021844612434506416,0.11479952931404114,0.8633559346199036
los bancos ingresaran 1800 millones extras con el alza de tipos este ano,2022-05-27,banks will enter 18 billion extras with the rate rise this year,0.07902003079652786,0.6228585839271545,0.2981213331222534,2.003650661208667e-05,0.9999736547470093,6.297855634329608e-06,0.2652655839920044,0.14406852424144745,0.17013701796531677,0.1476399153470993,0.2728889584541321,6.880443106638268e-05,0.9999078512191772,2.3317015802604146e-05,0.07094857096672058,0.8092546463012695,0.11979681998491287
santander alcanza un colchon de liquidez record,2022-05-27,santander reaches a record liquidity buffer,0.5287891626358032,0.2590656876564026,0.21214507520198822,0.0009945000056177378,0.9989861845970154,1.9313260054332204e-05,0.20156660676002502,0.11805021017789841,0.15048809349536896,0.16981808841228485,0.36007699370384216,0.9998842477798462,9.206726826960221e-05,2.3701271857134998e-05,0.4086758494377136,0.5460271239280701,0.04529697820544243
santander y bbva generan el 80 de los ingresos tipicos fuera de espana,2022-05-23,santander and bbva generate 80 of typical income outside spain,0.2697611153125763,0.5444973707199097,0.18574149906635284,1.0703111911425367e-05,0.9999816417694092,7.597101102874149e-06,0.3847203254699707,0.256587415933609,0.1650959849357605,0.0929797813296318,0.1006164401769638,8.428315254604968e-07,0.9999972581863403,1.863916054389847e-06,0.03320806846022606,0.5183866620063782,0.4484052360057831
ofensiva de santander para captar clientes jovenes,2022-05-20,santander offensive to attract young customers,0.2555786967277527,0.6120410561561584,0.13238026201725006,9.535987192066386e-05,0.9998940229415894,1.0643382665875833e-05,0.028978096321225166,0.04306262731552124,0.20600385963916779,0.40304338932037354,0.31891196966171265,0.9999779462814331,1.862858312051685e-06,2.0199595383019187e-05,0.46268343925476074,0.4913654625415802,0.04595104977488518
el ganso explora su venta por 50 millones de euros,2022-05-19,the goose explores its sale for 50 million euros,0.3034692704677582,0.6346367597579956,0.06189398467540741,1.5104762496775948e-05,0.9999767541885376,8.086816706054378e-06,0.43457016348838806,0.1826656609773636,0.1348394751548767,0.10264203697443008,0.14528267085552216,5.075730769021902e-07,0.9999918937683105,7.62721947467071e-06,0.18744437396526337,0.705367922782898,0.10718761384487152
sanitas y bbva estrechan lazos en el seguro de salud de turquia,2022-05-18,sanitas and bbva strengthen ties in turkeys health insurance,0.014794058166444302,0.1441788226366043,0.841027021408081,0.9999372959136963,3.1999588827602565e-05,3.080033275182359e-05,0.12458743155002594,0.11161890625953674,0.1779235154390335,0.2588772773742676,0.3269928991794586,0.9999998807907104,1.3946316812507575e-07,6.3084342194486e-09,0.3818018436431885,0.517575204372406,0.10062297433614731
casi 300 ejecutivos bancarios cobraron mas de 1 millon de euros en 2021,2022-05-17,nearly 300 bank executives charged more than 1 million euros in 2021,0.12255438417196274,0.6877447962760925,0.18970082700252533,9.067718565347604e-06,0.9999812841415405,9.695269000076223e-06,0.6881162524223328,0.18554498255252838,0.07430022209882736,0.022815460339188576,0.029223136603832245,1.0216255077466485e-06,0.9998679161071777,0.00013093985035084188,0.11849939823150635,0.8188067674636841,0.06269381940364838
la compleja sustitucion del consejero delegado en santander,2022-05-16,the complex replacement of the ceo in santander,0.07396093010902405,0.6230273842811584,0.30301159620285034,6.616920927626779e-06,0.9999818801879883,1.1500540495035239e-05,0.028512317687273026,0.040938619524240494,0.1643262654542923,0.451633483171463,0.3145892322063446,0.00019548923592083156,0.8809962868690491,0.11880821734666824,0.015426362864673138,0.3718414902687073,0.6127321124076843
las juntas de accionistas hibridas han venido para quedarse,2022-05-16,the hybrid shareholder boards have come to stay,0.03314516693353653,0.35770943760871887,0.6091454029083252,4.123244798392989e-05,0.9999492168426514,9.543668966216501e-06,0.5116442441940308,0.3086223304271698,0.14456424117088318,0.025319166481494904,0.009850003756582737,3.3987143979175016e-06,0.9994128942489624,0.0005836883210577071,0.38480210304260254,0.49122855067253113,0.12396934628486633
la gran banca reparte 540 millones de euros en bonus entre 1900 directivos,2022-05-15,the big bank distributes 540 million euros in bonuses to 1900 managers,0.3102637529373169,0.6228047609329224,0.06693141907453537,1.0477185242052656e-05,0.9999809265136719,8.567179065721575e-06,0.4109514355659485,0.1325116902589798,0.10809072852134705,0.1019478365778923,0.24649830162525177,4.638860673367162e-07,0.99998939037323,1.0139032383449376e-05,0.206740602850914,0.6778803467750549,0.11537905037403107
bbva banco lider en eficiencia tras registrar la mejor cifra en casi 12 anos,2022-05-13,bbva a leading efficiency bank after recording the best figure in almost 12 years,0.8070470094680786,0.16302594542503357,0.029927095398306847,0.9999332427978516,2.119487544405274e-05,4.553981852950528e-05,0.013667302206158638,0.010022192262113094,0.02657965011894703,0.12166763842105865,0.8280631899833679,0.9999997615814209,9.559463620689712e-08,7.949584812649846e-08,0.36488839983940125,0.5738857984542847,0.06122583523392677
bankinter y caixabank tecnicamente los dos bancos mas fuertes del ibex 35,2022-05-12,bankinter and caixabank technically the two strongest banks in the ibex 35,0.364837110042572,0.4884319603443146,0.1467309445142746,0.0001195235745399259,0.9998691082000732,1.1357060429872945e-05,0.13916175067424774,0.15553788840770721,0.216767817735672,0.2008073329925537,0.28772518038749695,0.9999338388442993,5.6569897424196824e-05,9.530916941002943e-06,0.06076379492878914,0.28389930725097656,0.655336856842041
los bancos expanden su estrategia comercial hacia los canales digitales,2022-05-09,banks expand their business strategy towards digital channels,0.5877254605293274,0.3888874650001526,0.023387057706713676,0.9999421834945679,2.9014345273026265e-05,2.8802449378417805e-05,0.028906187042593956,0.0480879470705986,0.1339108645915985,0.3818347156047821,0.40726032853126526,0.04155780002474785,0.9583982825279236,4.394855932332575e-05,0.20393893122673035,0.6683323383331299,0.12772871553897858
sabadell cobra mas de la mitad de la ayuda del fgd por la crisis bancaria,2022-05-06,sabadell collects more than half of fgds aid due to the banking crisis,0.025604164227843285,0.25199446082115173,0.7224014401435852,0.0003898225841112435,0.7870927453041077,0.2125173807144165,0.6565490365028381,0.2459322214126587,0.07484959810972214,0.013369790278375149,0.009299345314502716,7.56540903239511e-05,0.7718620896339417,0.22806230187416077,0.008198457770049572,0.10918647050857544,0.8826151490211487
los dos bancos del ibex con mas potencial tras los resultados,2022-05-04,the two banks of the ibex with the most potential after the results,0.4723021686077118,0.4696755111217499,0.05802232399582863,0.9999194145202637,3.0174089260981418e-05,5.038561357650906e-05,0.023889092728495598,0.054699789732694626,0.14689597487449646,0.3444933593273163,0.4300217628479004,0.698067307472229,0.3018045425415039,0.00012811704073101282,0.2959764301776886,0.49308422207832336,0.21093936264514923
el juez de popular pide a santander mas pruebas sobre la quiebra del banco,2022-05-04,populars judge asks santander for more evidence about the banks bankruptcy,0.04663338512182236,0.5208818912506104,0.4324847161769867,5.903173587284982e-05,0.9998511075973511,8.984701707959175e-05,0.5956570506095886,0.21369104087352753,0.12021199613809586,0.04277588054537773,0.02766401879489422,1.0498583833395969e-05,0.9993607401847839,0.0006288419244810939,0.029269933700561523,0.3165513575077057,0.6541786193847656
santander y sabadell desafian los malos augurios sobre el dividendo de la banca,2022-05-03,santander and sabadell challenge bad omens about the bank dividend,0.01680842414498329,0.1268966645002365,0.8562948703765869,2.1083820683998056e-05,0.9999669790267944,1.1936161172343418e-05,0.5740453600883484,0.24626845121383667,0.10254155844449997,0.04282185807824135,0.0343228243291378,0.00025075115263462067,0.0014449870213866234,0.9983042478561401,0.008435232564806938,0.09350531548261642,0.8980594277381897
santander acelera la emision de deuda para inmunizarse ante la subida de tipos,2022-05-02,santander accelerates the issuance of debt to immunize itself in the face of higher rates,0.12923774123191833,0.422383576631546,0.44837868213653564,0.12101272493600845,0.8788554668426514,0.00013175162894185632,0.20175747573375702,0.15537400543689728,0.23012679815292358,0.24312973022460938,0.16961199045181274,0.6957775354385376,0.3041616678237915,6.078305159462616e-05,0.07111603021621704,0.5093849897384644,0.4194989502429962
